الإدارة,الترتيب,المرحلة,المجموعة,الشاشة,"المستند الناتج","الدور المسؤول","الحالة التالية"
"مشرف المخاطر",2.3.4,"ثانيًا: السجل والتصنيف","ثانيًا: السجل والتصنيف","ملف الخطر · Risk/risk_card.php","— لا مصدر","إدارة المخاطر","ثالثًا: التقييم والتحدي  [cycle_order]"
"مشرف المخاطر",2.11.1,"ثانيًا: السجل والتصنيف","المنهج والتصنيف","وحدات المخاطر والتصنيف · Risk/risk_units.php","— لا مصدر","إدارة المخاطر","ثالثًا: التقييم والتحدي  [cycle_order]"
"مشرف المخاطر",3.12.1,"ثالثًا: التقييم والتحدي",التقييم,"تقييم الخطر ونسخه التاريخية · Risk/risk_assessment.php","— لا مصدر","إدارة المخاطر","رابعًا: الضوابط والتحقق  [cycle_order]"
"مشرف المخاطر",4.5.4,"رابعًا: الضوابط والتحقق","رابعًا: الضوابط والتحقق","الضوابط والضوابط الحرجة · Risk/risk_controls.php","— لا مصدر","إدارة المخاطر","خامسًا: المراقبة والمؤشرات  [cycle_order]"
"مشرف المخاطر",4.13.1,"رابعًا: الضوابط والتحقق",التحقق,"التحقق من الضوابط الحرجة · Risk/risk_control_verify.php","— لا مصدر","إدارة المخاطر","خامسًا: المراقبة والمؤشرات  [cycle_order]"
"مشرف المخاطر",5.6.5,"خامسًا: المراقبة والمؤشرات","خامسًا: المراقبة والمؤشرات","مؤشرات الخطر الرئيسة · Risk/risk_kris.php","— لا مصدر","إدارة المخاطر","سادسًا: المعالجة  [cycle_order]"
"مشرف المخاطر",6.7.6,"سادسًا: المعالجة","سادسًا: المعالجة","إجراءات معالجة المخاطر · Risk/risk_treatments.php","— لا مصدر","إدارة المخاطر","سابعًا: القبول والتصعيد  [cycle_order]"
"مشرف المخاطر",7.8.7,"سابعًا: القبول والتصعيد","سابعًا: القبول والتصعيد","مراجعات المخاطر وقراراتها · Risk/risk_reviews.php","— لا مصدر","إدارة المخاطر","ثامنًا: الحوكمة والإطار  [cycle_order]"
"مشرف المخاطر",7.14.1,"سابعًا: القبول والتصعيد",القبول,"القبول والاستثناءات · Risk/risk_acceptance.php","— لا مصدر","إدارة المخاطر","ثامنًا: الحوكمة والإطار  [cycle_order]"
"مشرف المخاطر",8.9.8,"ثامنًا: الحوكمة والإطار","ثامنًا: الحوكمة والإطار","شهية المخاطر وحدودها · Risk/risk_appetite.php","— لا مصدر","إدارة المخاطر","نهايةُ دورةِ الإدارة — لا مرحلةَ بعدَها  [cycle_order]"
"مشرف المخاطر",8.15.1,"ثامنًا: الحوكمة والإطار","الإطار والحوكمة","لجنة المخاطر · Risk/risk_committee.php","— لا مصدر","إدارة المخاطر","نهايةُ دورةِ الإدارة — لا مرحلةَ بعدَها  [cycle_order]"
"مشرف المخاطر",8.15.2,"ثامنًا: الحوكمة والإطار","الإطار والحوكمة","تقارير المخاطر والتحليلات · Risk/risk_reports.php","— لا مصدر","إدارة المخاطر","نهايةُ دورةِ الإدارة — لا مرحلةَ بعدَها  [cycle_order]"
"مشرف المخاطر",8.15.3,"ثامنًا: الحوكمة والإطار","الإطار والحوكمة","إعدادات المخاطر والتصنيف · Risk/risk_settings.php","— لا مصدر","إدارة المخاطر","نهايةُ دورةِ الإدارة — لا مرحلةَ بعدَها  [cycle_order]"
"مشرف المخاطر",8.15.4,"ثامنًا: الحوكمة والإطار","الإطار والحوكمة","حوكمة إدارة المخاطر · Risk/gov_dept_rsk.php","— لا مصدر","إدارة المخاطر","نهايةُ دورةِ الإدارة — لا مرحلةَ بعدَها  [cycle_order]"
"رئيس الحسابات",0.1.1,"لوحة الدور","مساحتي الشخصية","الرئيسية · main/global_search.php","— لا مصدر","رئيس الحسابات","ثانيًا: التخصص والتوجيه  [cycle_order]"
"رئيس الحسابات",2.30.1,"ثانيًا: التخصص والتوجيه","التخصصات المحاسبية","سلسلة الاعتماد الرباعية · Finance/acc_approval_chain.php","fin_backflow_log.state=closed_done  [nav09_map]","محاسب الإدارة المالية","BR-06: صفرُ إشعارٍ محذوف — والإغلاقُ بسببٍ مسجَّل  [nav09_map]"
"رئيس الحسابات",2.30.2,"ثانيًا: التخصص والتوجيه","التخصصات المحاسبية","المرتجَع المالي للإدارات · Finance/acc_backflow.php","fin_backflow_log.state=closed_done  [nav09_map]","محاسب الإدارة المالية","BR-06: صفرُ إشعارٍ محذوف — والإغلاقُ بسببٍ مسجَّل  [nav09_map]"
"رئيس الحسابات",2.30.3,"ثانيًا: التخصص والتوجيه","التخصصات المحاسبية","مساحة عملي اليوم — محاسب التخصص · Finance/acc_my_day.php","fin_backflow_log.state=closed_done  [nav09_map]","محاسب الإدارة المالية","BR-06: صفرُ إشعارٍ محذوف — والإغلاقُ بسببٍ مسجَّل  [nav09_map]"
"رئيس الحسابات",2.30.4,"ثانيًا: التخصص والتوجيه","التخصصات المحاسبية","مصفوفة التوجيه لمحاسبي التخصصات · Finance/acc_routing_matrix.php","fin_backflow_log.state=closed_done  [nav09_map]","رئيس الحسابات","BR-06: صفرُ إشعارٍ محذوف — والإغلاقُ بسببٍ مسجَّل  [nav09_map]"
"رئيس الحسابات",2.30.5,"ثانيًا: التخصص والتوجيه","التخصصات المحاسبية","التخصصات المحاسبية العشرة · Finance/acc_specializations.php","fin_backflow_log.state=closed_done  [nav09_map]","رئيس الحسابات","BR-06: صفرُ إشعارٍ محذوف — والإغلاقُ بسببٍ مسجَّل  [nav09_map]"
"رئيس الحسابات",3.40.1,"ثالثًا: الإشراف والجودة والحدود","الرقابة والإشراف","الحدود الصريحة — ما لا يملكه كل دور · Finance/ctrl_authority_limits.php","— لا مصدر","رئيس الحسابات","رابعًا: سجل الالتزامات  [cycle_order]"
"رئيس الحسابات",3.40.2,"ثالثًا: الإشراف والجودة والحدود","الرقابة والإشراف","الأحكام المنتشرة على الإدارات الست عشرة · Finance/ctrl_dept_propagation.php","— لا مصدر","رئيس الحسابات","رابعًا: سجل الالتزامات  [cycle_order]"
"رئيس الحسابات",3.40.3,"ثالثًا: الإشراف والجودة والحدود","الرقابة والإشراف","سجل بنود الوثائق وتغطيتها · Finance/ctrl_doc_registry.php","— لا مصدر","رئيس الحسابات","رابعًا: سجل الالتزامات  [cycle_order]"
"رئيس الحسابات",3.40.4,"ثالثًا: الإشراف والجودة والحدود","الرقابة والإشراف","مخالفات الوثائق وحسمُها · Finance/ctrl_doc_variance.php","— لا مصدر","رئيس الحسابات","رابعًا: سجل الالتزامات  [cycle_order]"
"رئيس الحسابات",3.40.5,"ثالثًا: الإشراف والجودة والحدود","الرقابة والإشراف","مؤشرات جودة المحاسبة الاثنا عشر · Finance/ctrl_quality_kpis.php","— لا مصدر","رئيس الحسابات","رابعًا: سجل الالتزامات  [cycle_order]"
"رئيس الحسابات",3.40.6,"ثالثًا: الإشراف والجودة والحدود","الرقابة والإشراف","ترحيل الأدوار المالية القديمة · Finance/ctrl_role_migration.php","— لا مصدر","رئيس الحسابات","رابعًا: سجل الالتزامات  [cycle_order]"
"رئيس الحسابات",3.40.7,"ثالثًا: الإشراف والجودة والحدود","الرقابة والإشراف","إشراف رئيس الحسابات على محاسبي التخصصات · Finance/ctrl_supervision.php","— لا مصدر","رئيس الحسابات","رابعًا: سجل الالتزامات  [cycle_order]"
"رئيس الحسابات",4.50.1,"رابعًا: سجل الالتزامات","الالتزامات والاستحقاق","الملتزَم به وأثره في الموازنة · Finance/ob_commitments.php","— لا مصدر","إدارة المالية","خامسًا: السقوف وفصل الواجبات  [cycle_order]"
"رئيس الحسابات",4.50.2,"رابعًا: سجل الالتزامات","الالتزامات والاستحقاق","الالتزامات المحتملة والإفصاح · Finance/ob_contingent.php","— لا مصدر","إدارة المالية","خامسًا: السقوف وفصل الواجبات  [cycle_order]"
"رئيس الحسابات",4.50.3,"رابعًا: سجل الالتزامات","الالتزامات والاستحقاق","المستحق قريبًا والتذكيرات · Finance/ob_due_soon.php","— لا مصدر","إدارة المالية","خامسًا: السقوف وفصل الواجبات  [cycle_order]"
"رئيس الحسابات",4.50.4,"رابعًا: سجل الالتزامات","الالتزامات والاستحقاق","آفاق الالتزامات الثلاثة · Finance/ob_horizon.php","— لا مصدر","إدارة المالية","خامسًا: السقوف وفصل الواجبات  [cycle_order]"
"رئيس الحسابات",4.50.5,"رابعًا: سجل الالتزامات","الالتزامات والاستحقاق","الالتزامات المتأخرة والذمم الدائنة · Finance/ob_overdue.php","— لا مصدر","إدارة المالية","خامسًا: السقوف وفصل الواجبات  [cycle_order]"
"رئيس الحسابات",4.50.6,"رابعًا: سجل الالتزامات","الالتزامات والاستحقاق","سجل الالتزامات · Finance/ob_register.php","— لا مصدر","إدارة المالية","خامسًا: السقوف وفصل الواجبات  [cycle_order]"
"رئيس الحسابات",4.50.7,"رابعًا: سجل الالتزامات","الالتزامات والاستحقاق","جدول الاستحقاقات · Finance/ob_schedule.php","— لا مصدر","إدارة المالية","خامسًا: السقوف وفصل الواجبات  [cycle_order]"
"رئيس الحسابات",5.60.1,"خامسًا: السقوف وفصل الواجبات","الخزينة والسلطة","سقوف سلطة الالتزام والدفع · Finance/tre_authority_caps.php","— لا مصدر","المدير المالي","البلاغات  [cycle_order]"
