id	doc	requirement	acceptance_test	state	witness
FIXC-0070-أ	FIXC	معيارُ التكويدِ المطبَّقُ على المالية «CS-01	اختبارُ معيار: فاحصٌ آليٌّ يثبت أن أولَ استدعاءِ كتابةٍ في كلِّ ملفٍّ يقع بعدَ سطرِ الحارس	غيرُ مقيس	
FIXC-0070-ب	FIXC	ترتيبُ الملفِّ الإلزاميُّ الثابت»: كلُّ سطحٍ يُكتب بالترتيب: جلسةٌ ← إعدادٌ ← حارسُ شاشةٍ ← حارسُ فعلٍ ← معالجاتُ POST ← استعلاماتُ العرضِ ← ترويسةٌ ← سايدبارٌ ← جسم · والنمط: session_bootstrap → config → permissions_helper(can_view) → action_guard → POST handlers → SELECTs → inheader → insidebar → HTML	اختبارُ معيار: فاحصٌ آليٌّ يثبت أن أولَ استدعاءِ كتابةٍ في كلِّ ملفٍّ يقع بعدَ سطرِ الحارس	غيرُ مقيس	
FIXC-0070-ج	FIXC	◆ ولا كتابةَ قبلَ الحارسِ ولا حارسَ بعدَ الكتابة	اختبارُ معيار: فاحصٌ آليٌّ يثبت أن أولَ استدعاءِ كتابةٍ في كلِّ ملفٍّ يقع بعدَ سطرِ الحارس	غيرُ مقيس	
FIXC-0071-أ	FIXC	معيارُ التكويدِ المطبَّقُ على المالية «CS-02	اختبارُ معيار: استعلامٌ يعدُّ فروعَ الإرجاعِ الافتراضيِّ في كلِّ حارسٍ — والنتيجةُ صفرُ فرعٍ سامح	غيرُ مقيس	
FIXC-0071-ب	FIXC	الفشلُ مغلقٌ لا مفتوحٌ في كلِّ حارس»: أيُّ فرعٍ لا يجد سجلَّ صلاحيةٍ يرجع منعًا لا سماحًا	اختبارُ معيار: استعلامٌ يعدُّ فروعَ الإرجاعِ الافتراضيِّ في كلِّ حارسٍ — والنتيجةُ صفرُ فرعٍ سامح	غيرُ مقيس	
FIXC-0071-ج	FIXC	والافتراضُ الأمنيُّ منعٌ دائمًا · والنمط: if (!$row) { return [&apos;can_view&apos;=>0,&apos;can_add&apos;=>0,&apos;can_edit&apos;=>0,&apos;can_delete&apos;=>0,&apos;can_export&apos;=>0]; }	اختبارُ معيار: استعلامٌ يعدُّ فروعَ الإرجاعِ الافتراضيِّ في كلِّ حارسٍ — والنتيجةُ صفرُ فرعٍ سامح	غيرُ مقيس	
FIXC-0071-د	FIXC	◆ وصفرُ فرعٍ يرجع true عند غيابِ الصف	اختبارُ معيار: استعلامٌ يعدُّ فروعَ الإرجاعِ الافتراضيِّ في كلِّ حارسٍ — والنتيجةُ صفرُ فرعٍ سامح	غيرُ مقيس	
FIXC-0072-أ	FIXC	معيارُ التكويدِ المطبَّقُ على المالية «CS-03	اختبارُ معيار: اختبارُ سبعةٍ: كلُّ معالجٍ يُرفض عند إخفاقِ كلِّ بندٍ من السبعةِ منفردًا	غيرُ مقيس	
FIXC-0072-ب	FIXC	معالجُ POST بعقدٍ سبعيٍّ ثابت»: كلُّ معالجٍ يتحقق: طريقةً ← رمزَ حمايةٍ ← فعلًا مسجَّلًا ← صلاحيةً ← مفتاحَ منعِ تكرارٍ ← مدخلاتٍ ← ثم يفتح المعاملة · والنمط: if($_SERVER[&apos;REQUEST_METHOD&apos;]!==&apos;POST&apos;) exit; require_csrf(); action_guard(&apos;code&apos;); assert_perm(&apos;can_add&apos;); if(ProcessedOperations::seen($key)) return prior(); $v=validate($_POST); $db->begin_transacti	اختبارُ معيار: اختبارُ سبعةٍ: كلُّ معالجٍ يُرفض عند إخفاقِ كلِّ بندٍ من السبعةِ منفردًا	غيرُ مقيس	
FIXC-0072-ج	FIXC	◆ والخروجُ عند أيِّ فشلٍ قبلَ أيِّ كتابة	اختبارُ معيار: اختبارُ سبعةٍ: كلُّ معالجٍ يُرفض عند إخفاقِ كلِّ بندٍ من السبعةِ منفردًا	غيرُ مقيس	
FIXC-0073-أ	FIXC	معيارُ التكويدِ المطبَّقُ على المالية «CS-04	اختبارُ معيار: اختبارُ ارتداد: فشلٌ مصطنعٌ في آخرِ كتابةٍ يترك صفرَ صفٍّ في الجداولِ كلِّها	غيرُ مقيس	
FIXC-0073-ب	FIXC	حدودُ المعاملةِ صريحةٌ ولا كتابةَ خارجَها»: كلُّ كتابةٍ متعددةِ الجداولِ داخلَ معاملةٍ واحدةٍ	اختبارُ معيار: اختبارُ ارتداد: فشلٌ مصطنعٌ في آخرِ كتابةٍ يترك صفرَ صفٍّ في الجداولِ كلِّها	مُغلقٌ بشاهد	tests/event_publisher_test.php · tests/n06_transaction_bounds_test.php
FIXC-0073-ج	FIXC	والنشرُ داخلَها والارتدادُ يُلغي الكلّ · والنمط: $db->begin_transaction(); try{ $svc->write(); EventPublisher::publishFact(...); $db->commit(); } catch(Throwable $e){ $db->rollback(); throw $e; }	اختبارُ معيار: اختبارُ ارتداد: فشلٌ مصطنعٌ في آخرِ كتابةٍ يترك صفرَ صفٍّ في الجداولِ كلِّها	مُغلقٌ بشاهد	tests/event_publisher_test.php · tests/n06_transaction_bounds_test.php
FIXC-0073-د	FIXC	◆ ولا تخصيصَ رقمٍ فريدٍ داخلَ المعاملةِ	اختبارُ معيار: اختبارُ ارتداد: فشلٌ مصطنعٌ في آخرِ كتابةٍ يترك صفرَ صفٍّ في الجداولِ كلِّها	غيرُ مقيس	
FIXC-0074-أ	FIXC	معيارُ التكويدِ المطبَّقُ على المالية «CS-05	اختبارُ معيار: مسحٌ آليّ: صفرُ عبارةِ كتابةٍ حرفيةٍ في مجلداتِ الأسطح	غيرُ مقيس	
FIXC-0074-ب	FIXC	الشاشةُ لا تكتب جدولًا	اختبارُ معيار: مسحٌ آليّ: صفرُ عبارةِ كتابةٍ حرفيةٍ في مجلداتِ الأسطح	غيرُ مقيس	
FIXC-0074-ج	FIXC	تنادي خدمةَ نطاقها»: صفرُ INSERT أو UPDATE أو DELETE في ملفِّ سطحٍ	اختبارُ معيار: مسحٌ آليّ: صفرُ عبارةِ كتابةٍ حرفيةٍ في مجلداتِ الأسطح	غيرُ مقيس	
FIXC-0074-د	FIXC	والحكمُ في الخدمةِ المالكة · والنمط: $svc = new ContractService($db); $svc->approve($id, $actor); // لا $db->query(&apos;UPDATE contracts ...&apos;)	اختبارُ معيار: مسحٌ آليّ: صفرُ عبارةِ كتابةٍ حرفيةٍ في مجلداتِ الأسطح	غيرُ مقيس	
FIXC-0075-أ	FIXC	معيارُ التكويدِ المطبَّقُ على المالية «CS-06	اختبارُ معيار: اختبارُ حجب: نداءٌ برمزٍ غيرِ مسجَّلٍ يُرفض 403 ويُسجَّل	غيرُ مقيس	
FIXC-0075-ب	FIXC	كلُّ فعلٍ برمزٍ مسجَّلٍ وصنفِ كتابةٍ معلَن»: لا نداءَ POST بلا رمزِ فعلٍ في القاموسِ	اختبارُ معيار: اختبارُ حجب: نداءٌ برمزٍ غيرِ مسجَّلٍ يُرفض 403 ويُسجَّل	غيرُ مقيس	
FIXC-0075-ج	FIXC	وغيرُ المسجَّلِ يُحجب · والنمط: action_guard(&apos;fin.payment.execute&apos;); // الرمزُ في nav09_action_map بصنفِ كتابةٍ معلَن	اختبارُ معيار: اختبارُ حجب: نداءٌ برمزٍ غيرِ مسجَّلٍ يُرفض 403 ويُسجَّل	غيرُ مقيس	
FIXC-0075-د	FIXC	◆ وصفرُ رمزٍ يحمل معنيين	اختبارُ معيار: اختبارُ حجب: نداءٌ برمزٍ غيرِ مسجَّلٍ يُرفض 403 ويُسجَّل	غيرُ مقيس	
FIXC-0076-أ	FIXC	معيارُ التكويدِ المطبَّقُ على المالية «CS-07	اختبارُ معيار: اختبارُ تكرار: خمسُ إعاداتٍ لطلبٍ واحدٍ تُنتج صفًّا واحدًا وترجع مرجعَه	غيرُ مقيس	
FIXC-0076-ب	FIXC	العطالةُ بمفتاحٍ مركَّبٍ لكلِّ فعلٍ ذي أثر»: إعادةُ النداءِ ترجع مرجعَ الأثرِ الأولِ ولا تولّد ثانيًا	اختبارُ معيار: اختبارُ تكرار: خمسُ إعاداتٍ لطلبٍ واحدٍ تُنتج صفًّا واحدًا وترجع مرجعَه	مُغلقٌ بشاهد	tests/bank_reconciliation_test.php · tests/claims_test.php · tests/collection_control_test.php · tests/event_publisher_test.php · tests/idempotency_resend_test.php
FIXC-0076-ج	FIXC	والمفتاحُ من محتوى الطلبِ لا من وقته · والنمط: $key = sha1($actor.&apos;|&apos;.$code.&apos;|&apos;.$refId.&apos;|&apos;.$amount); if($r=ProcessedOperations::find($key)) return $r->result;	اختبارُ معيار: اختبارُ تكرار: خمسُ إعاداتٍ لطلبٍ واحدٍ تُنتج صفًّا واحدًا وترجع مرجعَه	مُغلقٌ بشاهد	tests/collection_control_test.php
FIXC-0076-د	FIXC	◆ والعطالةُ لا تعمل إلا بإطفاءِ الإبلاغِ الرامي	اختبارُ معيار: اختبارُ تكرار: خمسُ إعاداتٍ لطلبٍ واحدٍ تُنتج صفًّا واحدًا وترجع مرجعَه	غيرُ مقيس	
FIXC-0077-أ	FIXC	معيارُ التكويدِ المطبَّقُ على المالية «CS-08	اختبارُ معيار: مسحٌ آليّ: صفرُ DELETE في خدماتِ الماليةِ والعقودِ والأصول	غيرُ مقيس	
FIXC-0077-ب	FIXC	العكسُ حركةٌ جديدةٌ بمرجعِها لا حذفٌ»: لكلِّ فعلٍ ذي أثرٍ ماليٍّ أو تعاقديٍّ فعلُ عكسٍ أو حكمٌ صريحٌ «لا عكسَ له بطبيعته» · والنمط: $svc->reverse($originalId, $reason, $actor); // يُنشئ حركةً عاكسةً بمرجعِ الأصلِ ولا يمحوه	اختبارُ معيار: مسحٌ آليّ: صفرُ DELETE في خدماتِ الماليةِ والعقودِ والأصول	غيرُ مقيس	
FIXC-0077-ج	FIXC	◆ وصفرُ دالةِ حذفٍ في خدماتِ المجالِ الماليّ	اختبارُ معيار: مسحٌ آليّ: صفرُ DELETE في خدماتِ الماليةِ والعقودِ والأصول	غيرُ مقيس	
FIXC-0078-أ	FIXC	معيارُ التكويدِ المطبَّقُ على المالية «CS-09	اختبارُ معيار: اختبارُ سجل: كلُّ كتابةٍ في اختبارٍ حيٍّ تُنتج صفَّ تدقيقٍ بالقيمتين	غيرُ مقيس	
FIXC-0078-ب	FIXC	التدقيقُ قبلَ وبعدَ من طبقةٍ مشتركةٍ لا من الشاشة»: كلُّ كتابةٍ تسجّل القيمةَ قبلَ وبعدَ والفاعلَ بصفتِه والوقتَ	اختبارُ معيار: اختبارُ سجل: كلُّ كتابةٍ في اختبارٍ حيٍّ تُنتج صفَّ تدقيقٍ بالقيمتين	غيرُ مقيس	
FIXC-0078-ج	FIXC	وتُكتب من الطبقةِ المشتركة · والنمط: AuditTrail::record($table,$pk,$before,$after,$actor,$actorRole,$actionCode);	اختبارُ معيار: اختبارُ سجل: كلُّ كتابةٍ في اختبارٍ حيٍّ تُنتج صفَّ تدقيقٍ بالقيمتين	غيرُ مقيس	
FIXC-0078-د	FIXC	◆ ولا اعتمادَ على قادحٍ وحدَه	اختبارُ معيار: اختبارُ سجل: كلُّ كتابةٍ في اختبارٍ حيٍّ تُنتج صفَّ تدقيقٍ بالقيمتين	غيرُ مقيس	
FIXC-0079-أ	FIXC	معيارُ التكويدِ المطبَّقُ على المالية «CS-10	اختبارُ معيار: اختبارُ حجب: استجابتان لحسابين — والحساسُ غائبٌ نصًّا في غيرِ المخوَّل	غيرُ مقيس	
FIXC-0079-ب	FIXC	الحقلُ الحساسُ يُحجب في الخادمِ لا في العرض»: الحقلُ الذي لا يملكه المستخدمُ لا يُرسَل في الاستجابةِ أصلًا	اختبارُ معيار: اختبارُ حجب: استجابتان لحسابين — والحساسُ غائبٌ نصًّا في غيرِ المخوَّل	مُغلقٌ بشاهد	tests/n21_ownership_confidentiality_test.php
FIXC-0079-ج	FIXC	ولا يُخفى بأسلوبِ عرض · والنمط: $cols = FieldGovernor::allowedFor($screen,$role); $sql = &apos;SELECT &apos;.implode(&apos;,&apos;,$cols).&apos; FROM ...&apos;;	اختبارُ معيار: اختبارُ حجب: استجابتان لحسابين — والحساسُ غائبٌ نصًّا في غيرِ المخوَّل	مُغلقٌ بشاهد	tests/n21_ownership_confidentiality_test.php
FIXC-0079-د	FIXC	◆ وفحصُ الاستجابةِ الخامِّ بحسابين مختلفَي الصلاحيةِ هو الشاهدُ الوحيد	اختبارُ معيار: اختبارُ حجب: استجابتان لحسابين — والحساسُ غائبٌ نصًّا في غيرِ المخوَّل	غيرُ مقيس	
FIXC-0080-أ	FIXC	معيارُ التكويدِ المطبَّقُ على المالية «CS-11	اختبارُ معيار: اختبارُ رجعية: محاولةُ تعديلٍ من القاعدةِ مباشرةً تُرفض	غيرُ مقيس	
FIXC-0080-ب	FIXC	المستندُ المعتمدُ لا رجعيةَ فيه»: بعدَ الاعتمادِ يُمنع التعديلُ والحذفُ من القاعدةِ لا من التطبيق	اختبارُ معيار: اختبارُ رجعية: محاولةُ تعديلٍ من القاعدةِ مباشرةً تُرفض	غيرُ مقيس	
FIXC-0080-ج	FIXC	والتصحيحُ حركةٌ جديدة · والنمط: ALTER TABLE x ADD CONSTRAINT chk_approved_immutable ..	اختبارُ معيار: اختبارُ رجعية: محاولةُ تعديلٍ من القاعدةِ مباشرةً تُرفض	غيرُ مقيس	
FIXC-0080-د	FIXC	+ قادحٌ يرفض UPDATE على المعتمد	اختبارُ معيار: اختبارُ رجعية: محاولةُ تعديلٍ من القاعدةِ مباشرةً تُرفض	غيرُ مقيس	
FIXC-0081-أ	FIXC	معيارُ التكويدِ المطبَّقُ على المالية «CS-12	اختبارُ معيار: مسحٌ آليّ: صفرُ كتلةِ catch فارغةٍ أو بلا إرجاعِ خطأٍ في الأسطحِ والخدمات	غيرُ مقيس	
FIXC-0081-ب	FIXC	صفرُ استثناءٍ مبتلَعٍ صامتًا»: لا catch فارغٍ ولا catch يكتب سجلًّا ويكمل	اختبارُ معيار: مسحٌ آليّ: صفرُ كتلةِ catch فارغةٍ أو بلا إرجاعِ خطأٍ في الأسطحِ والخدمات	غيرُ مقيس	
FIXC-0081-ج	FIXC	والفشلُ يُرفع أو يُرجَع رمزًا للمستخدم · والنمط: catch(Throwable $e){ $db->rollback(); Log::error($e); return [&apos;ok&apos;=>false,&apos;code&apos;=>&apos;ERR-1042&apos;,&apos;msg&apos;=>&apos;...&apos;]; }	اختبارُ معيار: مسحٌ آليّ: صفرُ كتلةِ catch فارغةٍ أو بلا إرجاعِ خطأٍ في الأسطحِ والخدمات	غيرُ مقيس	
FIXC-0081-د	FIXC	◆ وصفرُ catch يبتلع ثم يعرض نجاحًا	اختبارُ معيار: مسحٌ آليّ: صفرُ كتلةِ catch فارغةٍ أو بلا إرجاعِ خطأٍ في الأسطحِ والخدمات	غيرُ مقيس	
FIXC-0001-أ	FIXC	◆ يُصحَّح مسارُ الماليةِ والمراجعةِ بأحكامٍ ذريةٍ بموضعِها	اختبارُ بلاغ: الأدوارُ الثلاثةُ تفتح سايدبارًا غيرَ فارغ	غيرُ مقيس	
FIXC-0001-ب	FIXC	والأدوارُ الثلاثةُ الجديدةُ سايدبارُها فارغٌ اليومَ فالمبنيُّ لا يُبلَغ.	اختبارُ بلاغ: الأدوارُ الثلاثةُ تفتح سايدبارًا غيرَ فارغ	غيرُ مقيس	
FIXC-0061-ه	FIXC	(لم تُلقطه صفوفُ الجدولِ — أُضيف من المسحِ الخامّ)		غيرُ مقيس	
FIXC-0063-ه	FIXC	(لم تُلقطه صفوفُ الجدولِ — أُضيف من المسحِ الخامّ)		غيرُ مقيس	
FIXC-0065-ه	FIXC	(لم تُلقطه صفوفُ الجدولِ — أُضيف من المسحِ الخامّ)		غيرُ مقيس	
FIXC-0073-ه	FIXC	(لم تُلقطه صفوفُ الجدولِ — أُضيف من المسحِ الخامّ)		غيرُ مقيس	
FIXC-0074-ه	FIXC	(لم تُلقطه صفوفُ الجدولِ — أُضيف من المسحِ الخامّ)		غيرُ مقيس	
FIXC-0076-ه	FIXC	(لم تُلقطه صفوفُ الجدولِ — أُضيف من المسحِ الخامّ)		غيرُ مقيس	
FIXC-0078-ه	FIXC	(لم تُلقطه صفوفُ الجدولِ — أُضيف من المسحِ الخامّ)		غيرُ مقيس	
